iteration,temperature,accepted,new_best_utility,regions,effective_regions,dfs,best_accepted_dfs,penalty,current_utility,best_utility,candidate_utility,move_type,merge_parent_id,split_node_id
1068,0.0032171055230660853,True,False,30,30,0.4700108465086429,0.4791816735822501,0.0,0.4700108465086429,0.4791816735822501,0.4700108465086429,merge,2788,
1069,0.003213043907179233,True,False,29,29,0.4700108460102306,0.4791816735822501,0.0,0.4700108460102306,0.4791816735822501,0.4700108460102306,merge,2680,
1070,0.0032089874191078933,True,False,30,30,0.47014586444435447,0.4791816735822501,0.0,0.47014586444435447,0.4791816735822501,0.47014586444435447,split,,2788
1071,0.0032049360523781693,True,False,31,31,0.47014586444440176,0.4791816735822501,0.0,0.47014586444440176,0.4791816735822501,0.47014586444440176,split,,2729
1072,0.0032008898005243345,True,False,30,30,0.47014586444440065,0.4791816735822501,0.0,0.47014586444440065,0.4791816735822501,0.47014586444440065,merge,2747,
1074,0.0031928126156222335,True,False,31,31,0.47162536536716604,0.4791816735822501,0.0,0.47162536536716604,0.4791816735822501,0.47162536536716604,split,,2844
1076,0.003184755812838858,True,False,32,32,0.47162536586557846,0.4791816735822501,0.0,0.47162536586557846,0.4791816735822501,0.47162536586557846,split,,2680
1079,0.003172708712663053,False,False,32,32,0.47162536586557846,0.4791816735822501,0.0,0.47162536586557846,0.4791816735822501,0.4416253658655799,split,,2750
1081,0.003164702640442607,True,False,31,31,0.4701458649428131,0.4791816735822501,0.0,0.4701458649428131,0.4791816735822501,0.4701458649428131,merge,2844,
1082,0.003160707183523514,True,False,31,31,0.47014586494282296,0.4791816735822501,0.0,0.47014586494282296,0.4791816735822501,0.47014586494282296,paired,2746,2741
1084,0.0031527313961850884,True,False,32,32,0.47014718071578654,0.4791816735822501,0.0,0.47014718071578654,0.4791816735822501,0.47014718071578654,split,,2847
1085,0.003148751053036902,True,False,32,32,0.47014729708944847,0.4791816735822501,0.0,0.47014729708944847,0.4791816735822501,0.47014729708944847,paired,2443,3132
1087,0.0031408054360206905,True,False,31,31,0.4701472970894383,0.4791816735822501,0.0,0.4701472970894383,0.4791816735822501,0.4701472970894383,merge,2741,
1088,0.0031368401494719614,True,False,32,32,0.47172005197222006,0.4791816735822501,0.0,0.47172005197222006,0.4791816735822501,0.47172005197222006,split,,2811
1089,0.0031328798691223534,True,False,31,31,0.47172005076391227,0.4791816735822501,0.0,0.47172005076391227,0.4791816735822501,0.47172005076391227,merge,2837,
1090,0.003128924588651508,True,False,32,32,0.4718254502550553,0.4791816735822501,0.0,0.4718254502550553,0.4791816735822501,0.4718254502550553,split,,2876
1094,0.003113153339427678,True,False,31,31,0.47172005076391227,0.4791816735822501,0.0,0.47172005076391227,0.4791816735822501,0.47172005076391227,merge,2876,
1096,0.003105297550344582,True,False,31,31,0.4702489941486763,0.4791816735822501,0.0,0.4702489941486763,0.4791816735822501,0.4702489941486763,paired,2811,1778
1097,0.003101377092724073,True,False,30,30,0.470248993650264,0.4791816735822501,0.0,0.470248993650264,0.4791816735822501,0.470248993650264,merge,2680,
1098,0.003097461584705882,True,False,31,31,0.4703841655182806,0.4791816735822501,0.0,0.4703841655182806,0.4791816735822501,0.4703841655182806,split,,2800
1099,0.003093551020041106,False,False,31,31,0.4703841655182806,0.4791816735822501,0.0,0.4703841655182806,0.4791816735822501,0.3857808292298998,merge,2841,
1100,0.003089645392488729,True,False,32,32,0.4704171287504682,0.4791816735822501,0.0,0.4704171287504682,0.4791816735822501,0.4704171287504682,split,,2443
1101,0.003085744695815616,True,False,31,31,0.47041712875023806,0.4791816735822501,0.0,0.47041712875023806,0.4791816735822501,0.47041712875023806,merge,2740,
1102,0.0030818489237965023,True,False,32,32,0.4704171321411639,0.4791816735822501,0.0,0.4704171321411639,0.4791816735822501,0.4704171321411639,split,,2789
1103,0.0030779580702139796,True,False,31,31,0.4703841689089762,0.4791816735822501,0.0,0.4703841689089762,0.4791816735822501,0.4703841689089762,merge,2443,
1104,0.003074072128858493,True,False,31,31,0.4703828531362427,0.4791816735822501,0.0,0.4703828531362427,0.4791816735822501,0.4703828531362427,paired,2847,2740
1105,0.003070191093528322,True,False,32,32,0.47038285313624306,0.4791816735822501,0.0,0.47038285313624306,0.4791816735822501,0.47038285313624306,split,,2746
1107,0.003062443716176203,True,False,32,32,0.47024768126822786,0.4791816735822501,0.0,0.47024768126822786,0.4791816735822501,0.47024768126822786,paired,2800,2750
1109,0.0030547158887002995,True,False,32,32,0.47172718219099186,0.4791816735822501,0.0,0.47172718219099186,0.4791816735822501,0.47172718219099186,paired,2750,2844
1114,0.0030354815272805864,True,False,31,31,0.4717271821909916,0.4791816735822501,0.0,0.4717271821909916,0.4791816735822501,0.4717271821909916,merge,2746,
1115,0.003031649212826784,True,False,32,32,0.47172849796395516,0.4791816735822501,0.0,0.47172849796395516,0.4791816735822501,0.47172849796395516,split,,2847
1117,0.003023999092773823,True,False,32,32,0.47169634425105134,0.4791816735822501,0.0,0.47169634425105134,0.4791816735822501,0.47169634425105134,paired,3132,2853
1119,0.003016368277176198,False,False,32,32,0.47169634425105134,0.4791816735822501,0.0,0.47169634425105134,0.4791816735822501,0.4416977859453963,split,,2848
1121,0.0030087567173206872,True,False,31,31,0.47159464598350553,0.4791816735822501,0.0,0.47159464598350553,0.4791816735822501,0.47159464598350553,merge,1778,
1122,0.003004958143106964,True,False,30,30,0.4715946425925799,0.4791816735822501,0.0,0.4715946425925799,0.4791816735822501,0.4715946425925799,merge,2789,
1123,0.0030011643646169935,True,False,29,29,0.47145962415845577,0.4791816735822501,0.0,0.47145962415845577,0.4791816735822501,0.47145962415845577,merge,2788,
1124,0.0029973753757961455,True,False,30,30,0.4714624038679658,0.4791816735822501,0.0,0.4714624038679658,0.4791816735822501,0.4714624038679658,split,,2857
1125,0.0029935911705974315,True,False,30,30,0.4714679628903765,0.4791816735822501,0.0,0.4714679628903765,0.4791816735822501,0.4714679628903765,paired,2857,1
1127,0.002986037086916622,True,False,31,31,0.4714679628907742,0.4791816735822501,0.0,0.4714679628907742,0.4791816735822501,0.4714679628907742,split,,2854
1128,0.002982267196378684,True,False,32,32,0.47146796289078435,0.4791816735822501,0.0,0.47146796289078435,0.4791816735822501,0.47146796289078435,split,,2741
1129,0.00297850206535118,False,False,32,32,0.47146796289078435,0.4791816735822501,0.0,0.47146796289078435,0.4791816735822501,0.46037998147153364,merge,2873,
1134,0.0029597475928235546,True,False,31,31,0.4714679628903866,0.4791816735822501,0.0,0.4714679628903866,0.4791816735822501,0.4714679628903866,merge,2854,
1136,0.0029522789106568434,True,False,30,30,0.471459624158466,0.4791816735822501,0.0,0.471459624158466,0.4791816735822501,0.471459624158466,merge,1,
1137,0.0029485516400280217,True,False,31,31,0.47145962415886367,0.4791816735822501,0.0,0.47145962415886367,0.4791816735822501,0.47145962415886367,split,,2854
1138,0.0029448290751017295,True,False,32,32,0.47146240386837374,0.4791816735822501,0.0,0.47146240386837374,0.4791816735822501,0.47146240386837374,split,,2857
1139,0.0029411112099369894,True,False,31,31,0.4714479486504394,0.4791816735822501,0.0,0.4714479486504394,0.4791816735822501,0.4714479486504394,merge,2209,
1140,0.002937398038600322,True,False,31,31,0.46035996723137473,0.4791816735822501,0.0,0.46035996723137473,0.4791816735822501,0.46035996723137473,paired,2873,2733
1141,0.0029336895551657404,True,False,32,32,0.46049498566549874,0.4791816735822501,0.0,0.46049498566549874,0.4791816735822501,0.46049498566549874,split,,2788
1143,0.002926286628336284,True,False,31,31,0.46035996723137473,0.4791816735822501,0.0,0.46035996723137473,0.4791816735822501,0.46035996723137473,merge,2788,
1144,0.0029225921731268045,True,False,32,32,0.46035996723137507,0.4791816735822501,0.0,0.46035996723137507,0.4791816735822501,0.46035996723137507,split,,2861
1146,0.0029152172496377444,True,False,32,32,0.4603599672332488,0.4791816735822501,0.0,0.4603599672332488,0.4791816735822501,0.4603599672332488,paired,2733,2757
1148,0.0029078609361678897,True,False,31,31,0.460359967232851,0.4791816735822501,0.0,0.460359967232851,0.4791816735822501,0.460359967232851,merge,2854,
1149,0.00290418974351026,True,False,32,32,0.46036140892719607,0.4791816735822501,0.0,0.46036140892719607,0.4791816735822501,0.46036140892719607,split,,2848
1150,0.002900523185756371,True,False,31,31,0.4588819080044306,0.4791816735822501,0.0,0.4588819080044306,0.4791816735822501,0.4588819080044306,merge,2844,
1151,0.0028968612570546273,True,False,30,30,0.45888190800443035,0.4791816735822501,0.0,0.45888190800443035,0.4791816735822501,0.45888190800443035,merge,2861,
1152,0.002893203951560821,True,False,31,31,0.4590169264385543,0.4791816735822501,0.0,0.4590169264385543,0.4791816735822501,0.4590169264385543,split,,2788
1153,0.002889551263438124,True,False,32,32,0.470104907857805,0.4791816735822501,0.0,0.470104907857805,0.4791816735822501,0.470104907857805,split,,2873
1154,0.002885903186857076,False,False,32,32,0.470104907857805,0.4791816735822501,0.0,0.470104907857805,0.4791816735822501,0.4401049083562174,split,,2680
1159,0.002867731773560133,False,False,32,32,0.470104907857805,0.4791816735822501,0.0,0.470104907857805,0.4791816735822501,0.44021030734894806,split,,2876
1164,0.002849674778606367,False,False,32,32,0.470104907857805,0.4791816735822501,0.0,0.470104907857805,0.4791816735822501,0.4401049078578053,split,,2861
1165,0.0028460770463373548,True,False,31,31,0.4701049078577948,0.4791816735822501,0.0,0.4701049078577948,0.4791816735822501,0.4701049078577948,merge,2741,
1166,0.0028424838562278814,True,False,30,30,0.4701034661634499,0.4791816735822501,0.0,0.4701034661634499,0.4791816735822501,0.4701034661634499,merge,2848,
1167,0.0028388952025434427,True,False,29,29,0.47007380906139584,0.4791816735822501,0.0,0.47007380906139584,0.4791816735822501,0.47007380906139584,merge,1777,
1169,0.0028317314815478386,True,False,30,30,0.47020898092941243,0.4791816735822501,0.0,0.47020898092941243,0.4791816735822501,0.47020898092941243,split,,2800
1170,0.0028281564028038264,True,False,31,31,0.47031438042055546,0.4791816735822501,0.0,0.47031438042055546,0.4791816735822501,0.47031438042055546,split,,2876
1171,0.0028245858376191365,True,False,32,32,0.47032271915247614,0.4791816735822501,0.0,0.47032271915247614,0.4791816735822501,0.47032271915247614,split,,1
1174,0.0028139011664729905,False,False,32,32,0.47032271915247614,0.4791816735822501,0.0,0.47032271915247614,0.4791816735822501,0.4592347377332254,merge,2873,
1176,0.002806800515893231,True,False,32,32,0.4703143816288632,0.4791816735822501,0.0,0.4703143816288632,0.4791816735822501,0.4703143816288632,paired,1,2837
1178,0.0027997177832273113,True,False,31,31,0.47031160191935323,0.4791816735822501,0.0,0.47031160191935323,0.4791816735822501,0.47031160191935323,merge,2857,
1179,0.002796183121978083,True,False,32,32,0.47071198347844456,0.4791816735822501,0.0,0.47071198347844456,0.4791816735822501,0.47071198347844456,split,,2804
1184,0.0027785766411388083,True,False,31,31,0.4707119834783973,0.4791816735822501,0.0,0.4707119834783973,0.4791816735822501,0.4707119834783973,merge,2729,
1185,0.002775068670713974,True,False,30,30,0.47071198347816706,0.4791816735822501,0.0,0.47071198347816706,0.4791816735822501,0.47071198347816706,merge,2740,
1187,0.0027680660107768174,True,False,30,30,0.47074164057816154,0.4791816735822501,0.0,0.47074164057816154,0.4791816735822501,0.47074164057816154,paired,2757,1777
1188,0.0027645713100886925,True,False,29,29,0.4706362410870185,0.4791816735822501,0.0,0.4706362410870185,0.4791816735822501,0.4706362410870185,merge,2876,
1189,0.0027610810214820894,True,False,28,28,0.47063623987871067,0.4791816735822501,0.0,0.47063623987871067,0.4791816735822501,0.47063623987871067,merge,2837,
1190,0.00275759513938673,True,False,29,29,0.4706362398791084,0.4791816735822501,0.0,0.4706362398791084,0.4791816735822501,0.4706362398791084,split,,2854
1191,0.0027541136582393626,True,False,30,30,0.47074163937025143,0.4791816735822501,0.0,0.47074163937025143,0.4791816735822501,0.47074163937025143,split,,2876
1192,0.0027506365724837664,True,False,29,29,0.4707416393698537,0.4791816735822501,0.0,0.4707416393698537,0.4791816735822501,0.4707416393698537,merge,2854,
1193,0.002747163876570729,True,False,28,28,0.47063623987871067,0.4791816735822501,0.0,0.47063623987871067,0.4791816735822501,0.47063623987871067,merge,2876,
1194,0.002743695564958048,False,False,28,28,0.47063623987871067,0.4791816735822501,0.0,0.47063623987871067,0.4791816735822501,0.39312723617596795,merge,2870,
1195,0.0027402316321105177,True,False,29,29,0.47066931948456026,0.4791816735822501,0.0,0.47066931948456026,0.4791816735822501,0.47066931948456026,split,,3132
1196,0.002736772072499917,True,False,30,30,0.470669319725382,0.4791816735822501,0.0,0.470669319725382,0.4791816735822501,0.470669319725382,split,,2801
1199,0.0027264195779121564,True,False,29,29,0.47066931972370263,0.4791816735822501,0.0,0.47066931972370263,0.4791816735822501,0.47066931972370263,merge,2728,
1200,0.002722977456106552,True,False,30,30,0.470669320222115,0.4791816735822501,0.0,0.470669320222115,0.4791816735822501,0.470669320222115,split,,2680
1201,0.0027195396800013013,True,False,29,29,0.47066931972370263,0.4791816735822501,0.0,0.47066931972370263,0.4791816735822501,0.47066931972370263,merge,2680,
1203,0.002712677142952893,True,False,28,28,0.4702689381646113,0.4791816735822501,0.0,0.4702689381646113,0.4791816735822501,0.4702689381646113,merge,2804,
1204,0.0027092523710575585,False,False,28,28,0.4702689381646113,0.4791816735822501,0.0,0.4702689381646113,0.4791816735822501,0.39275993446186863,merge,2870,
1206,0.0027024157931960207,True,False,28,28,0.4702392815609696,0.4791816735822501,0.0,0.4702392815609696,0.4791816735822501,0.4702392815609696,paired,1777,2680
1207,0.0026990039763190705,True,False,27,27,0.47023928132014786,0.4791816735822501,0.0,0.47023928132014786,0.4791816735822501,0.47023928132014786,merge,2801,
1208,0.0026955964668823108,True,False,28,28,0.47023928136074467,0.4791816735822501,0.0,0.47023928136074467,0.4791816735822501,0.47023928136074467,split,,2704
1209,0.0026921932594475726,True,False,29,29,0.4702392826093066,0.4791816735822501,0.0,0.4702392826093066,0.4791816735822501,0.4702392826093066,split,,2893
1211,0.0026853997288657995,True,False,28,28,0.470206203003457,0.4791816735822501,0.0,0.470206203003457,0.4791816735822501,0.470206203003457,merge,3132,
1214,0.0026752415624483592,True,False,28,28,0.4700710313937541,0.4791816735822501,0.0,0.4700710313937541,0.4791816735822501,0.4700710313937541,paired,2800,2716
1215,0.0026718640532080486,True,False,29,29,0.47020620326177065,0.4791816735822501,0.0,0.47020620326177065,0.4791816735822501,0.47020620326177065,split,,2800
1216,0.0026684908080943227,True,False,28,28,0.47020620201320873,0.4791816735822501,0.0,0.47020620201320873,0.4791816735822501,0.47020620201320873,merge,2893,
1218,0.002661757088719478,True,False,29,29,0.47020620201591545,0.4791816735822501,0.0,0.47020620201591545,0.4791816735822501,0.47020620201591545,split,,2717
1219,0.0026583966037117667,True,False,30,30,0.47020620201631314,0.4791816735822501,0.0,0.47020620201631314,0.4791816735822501,0.47020620201631314,split,,2854
1220,0.002655040361337441,True,False,30,30,0.47010410975414624,0.4791816735822501,0.0,0.47010410975414624,0.4791816735822501,0.47010410975414624,paired,2800,3132
1223,0.0026449970364850633,True,False,29,29,0.4701041097537485,0.4791816735822501,0.0,0.4701041097537485,0.4791816735822501,0.4701041097537485,merge,2854,
1224,0.0026416577111483455,True,False,30,30,0.4701041097558139,0.4791816735822501,0.0,0.4701041097558139,0.4791816735822501,0.4701041097558139,split,,2681
1225,0.002638322601730796,True,False,29,29,0.4699690913216899,0.4791816735822501,0.0,0.4699690913216899,0.4791816735822501,0.4699690913216899,merge,2788,
1227,0.002631665009369422,True,False,28,28,0.4699360117158403,0.4791816735822501,0.0,0.4699360117158403,0.4791816735822501,0.4699360117158403,merge,3132,
1229,0.0026250242169005324,True,False,27,27,0.4699360117153802,0.4791816735822501,0.0,0.4699360117153802,0.4791816735822501,0.4699360117153802,merge,2727,
1230,0.0026217101073737255,True,False,26,26,0.4699350858224343,0.4791816735822501,0.0,0.4699350858224343,0.4791816735822501,0.4699350858224343,merge,2853,
1232,0.002615094435289827,True,False,27,27,0.4700404853135774,0.4791816735822501,0.0,0.4700404853135774,0.4791816735822501,0.4700404853135774,split,,2876
