matrix,split_step,classes,geometry,target_regions,state_count,observation_count,singular_index,singular_value,singular_value_normalized,energy_fraction,cumulative_energy_fraction
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,32,1.930516666964349e-09,0.03176455241929614,0.000582348828602473,0.9932912240333719
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,33,1.8254753455179427e-09,0.03003621170182223,0.0005207005531656174,0.9938119245865376
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,34,1.7527636927511131e-09,0.02883982052565205,0.0004800459747951411,0.9942919705613328
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,35,1.7312088111635506e-09,0.028485158388931685,0.00046831169456350074,0.9947602822558963
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,36,1.6291405173580766e-09,0.026805735608277717,0.0004147182861880449,0.9951750005420843
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,37,1.4864128092369283e-09,0.02445730638003944,0.0003452351237478663,0.9955202356658321
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,38,1.464772551904747e-09,0.024101239478283017,0.00033525594035018846,0.9958554916061824
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,39,1.3947810919566663e-09,0.022949606116878355,0.0003039822309713323,0.9961594738371536
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,40,1.3471242372607915e-09,0.022165464397187185,0.0002835641967674477,0.9964430380339211
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,41,1.252843703990587e-09,0.02061418074736003,0.00024526178519065504,0.9966882998191118
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,42,1.2404513495208924e-09,0.020410278030596602,0.00024043382591358784,0.9969287336450254
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,43,1.1786164912139034e-09,0.019392852679319707,0.00021706066154024553,0.9971457943065657
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,44,1.1156245926660109e-09,0.01835638948909931,0.00019447879450249802,0.9973402731010681
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,45,1.0558875795308326e-09,0.017373481898827987,0.00017420934903249077,0.9975144824501007
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,46,1.0235501960437646e-09,0.01684140541875644,0.00016370215138930585,0.9976781846014899
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,47,1.000947059068179e-09,0.0164694953795489,0.00015655188858247228,0.9978347364900725
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,48,9.425546303000508e-10,0.015508711462872422,0.0001388190787184142,0.9979735555687909
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,49,9.131658942111781e-10,0.015025151769238812,0.00013029731329271323,0.9981038528820835
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,50,8.485864238981163e-10,0.013962566812023567,0.00011251961933524907,0.9982163725014187
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,51,7.932291366162034e-10,0.013051722847945618,9.831808517815975e-05,0.9983146905865968
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,52,7.63997275268788e-10,0.012570744357589637,9.120522409977275e-05,0.9984058958106966
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,53,7.24075074745261e-10,0.011913867961273788,8.192251770627542e-05,0.9984878183284028
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,54,7.155324661018014e-10,0.011773308625684422,8.000088350794518e-05,0.9985678192119107
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,55,7.117875627320258e-10,0.011711690313120726,7.916566891941584e-05,0.9986469848808301
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,56,6.874404796392071e-10,0.011311085537004032,7.384248423869981e-05,0.9987208273650688
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,57,6.523345691800914e-10,0.010733455956235283,6.64931462323803e-05,0.9987873205113013
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,58,6.277500406140915e-10,0.01032894427306689,6.157573355867017e-05,0.99884889624486
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,59,6.184579703649266e-10,0.010176053361755822,5.976631467462142e-05,0.9989086625595346
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,60,5.789358095573109e-10,0.00952575918394309,5.237173020964724e-05,0.9989610342897443
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,61,5.499763813379888e-10,0.009049263284453149,4.726331439034634e-05,0.9990082976041347
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,62,5.371365709880363e-10,0.008837998167764871,4.5082245543582726e-05,0.9990533798496782
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,63,5.227234792854629e-10,0.008600846417280155,4.269530408575953e-05,0.999096075153764
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,64,5.075990797760054e-10,0.008351990870343088,4.026036867864712e-05,0.9991363355224426
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,65,4.921768370141534e-10,0.008098234636576778,3.7851094082035335e-05,0.9991741866165246
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,66,4.848761201289481e-10,0.00797810927937735,3.6736492369165115e-05,0.9992109231088938
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,67,4.790452805497219e-10,0.007882169154833344,3.58582612720378e-05,0.9992467813701659
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,68,4.6396368884459336e-10,0.007634017963765268,3.363597963259821e-05,0.9992804173497984
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,69,4.6006860425625403e-10,0.0075699285825643016,3.3073586332583275e-05,0.999313490936131
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,70,4.4429408073816145e-10,0.0073103759520408975,3.084445847222924e-05,0.9993443353946033
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,71,4.3450896201501125e-10,0.007149372464254754,2.9500784988982876e-05,0.9993738361795923
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,72,4.2301677823380885e-10,0.006960281077282061,2.796090873108915e-05,0.9994017970883233
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,73,4.0609004014710375e-10,0.006681770009005037,2.5768003536408645e-05,0.9994275650918598
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,74,3.928015376156351e-10,0.006463122150399121,2.4109180791602818e-05,0.9994516742726514
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,75,3.845916473684434e-10,0.006328037334206542,2.311190752841767e-05,0.9994747861801798
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,76,3.7987664242846554e-10,0.006250457055239734,2.2548687976133597e-05,0.999497334868156
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,77,3.7586519166769925e-10,0.00618445299521359,2.2074979643224027e-05,0.9995194098477992
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,78,3.6829753448509334e-10,0.006059935425704004,2.119501452174068e-05,0.9995406048623209
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,79,3.5030827711037423e-10,0.005763941757976696,1.9175067142952306e-05,0.9995597799294639
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,80,3.4371486631436994e-10,0.005655454353316802,1.846004386079641e-05,0.9995782399733246
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,81,3.3819992800160963e-10,0.005564712040586437,1.787240992667674e-05,0.9995961123832513
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,82,3.293460214230538e-10,0.005419030635995238,1.6948877400448134e-05,0.9996130612606516
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,83,3.226451355573961e-10,0.005308774845937697,1.626620865263948e-05,0.9996293274693043
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,84,3.1771582313254395e-10,0.00522766837035543,1.5772981148336138e-05,0.9996451004504526
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,85,3.1320373275634616e-10,0.0051534268298766795,1.532815749339676e-05,0.999660428607946
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,86,3.006801280790035e-10,0.004947364533674116,1.4126856983739694e-05,0.9996745554649298
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,87,2.9809189900919235e-10,0.0049047780388937106,1.388469815397355e-05,0.9996884401630838
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,88,2.928178539189575e-10,0.004817999362181261,1.3397729404505583e-05,0.9997018378924882
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,89,2.8621930558567223e-10,0.00470942742493221,1.2800706582595311e-05,0.9997146385990708
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,90,2.8245820230171067e-10,0.00464754256039714,1.2466498147625603e-05,0.9997271050972184
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,91,2.759899085919671e-10,0.004541113821333398,1.1902070013113698e-05,0.9997390071672316
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,92,2.7235655003062514e-10,0.004481330857293349,1.1590755478729001e-05,0.9997505979227103
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,93,2.676625084102817e-10,0.004404095506954615,1.1194667083291145e-05,0.9997617925897936
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,94,2.597220289782241e-10,0.00427344355275494,1.0540316923347568e-05,0.999772332906717
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,95,2.5835699736778277e-10,0.004250983442005395,1.0429813733488982e-05,0.9997827627204505
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,96,2.492804696152217e-10,0.004101639048084788,9.709851851294012e-06,0.9997924725723017
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,97,2.465888652270575e-10,0.004057351624856119,9.501299747658636e-06,0.9998019738720494
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,98,2.406020754653713e-10,0.003958845509647377,9.045546988425334e-06,0.9998110194190378
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,99,2.3951876332184616e-10,0.003941020786370797,8.964275116488463e-06,0.9998199836941543
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,100,2.356659519646672e-10,0.003877626965218653,8.678202489845923e-06,0.9998286618966441
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,101,2.295966684585516e-10,0.003777763505152945,8.236965734519213e-06,0.9998368988623786
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,102,2.2852759811708887e-10,0.0037601731152420896,8.160436798841125e-06,0.9998450592991774
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,103,2.2586170273875234e-10,0.0037163087058129356,7.971155680192755e-06,0.9998530304548575
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,104,2.2319954932639147e-10,0.0036725058663647195,7.784356589719892e-06,0.9998608148114473
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,105,2.1571694536248018e-10,0.0035493877550778394,7.2711753669768845e-06,0.9998680859868143
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,106,2.1182784753432485e-10,0.0034853968795054134,7.011358952811696e-06,0.9998750973457672
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,107,2.0614515710067524e-10,0.003391894388047447,6.640218471258885e-06,0.9998817375642385
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,108,2.0078552735833275e-10,0.0033037075089533846,6.299424955596801e-06,0.9998880369891942
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,109,1.9944570130914843e-10,0.003281662128304599,6.215634320019701e-06,0.9998942526235142
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,110,1.9253869407496673e-10,0.0031680148352741713,5.792581314614688e-06,0.9999000452048288
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,111,1.886682169543536e-10,0.003104330343195309,5.562033311225567e-06,0.9999056072381399
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,112,1.840680035264801e-10,0.0030286388337304308,5.294106809325176e-06,0.9999109013449492
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,113,1.8188529524747042e-10,0.0029927247425800773,5.169294488883312e-06,0.9999160706394381
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,114,1.7607505194591848e-10,0.0028971235073878302,4.8443079783984505e-06,0.9999209149474165
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,115,1.726199891138402e-10,0.0028402742056855626,4.6560567511410756e-06,0.9999255710041677
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,116,1.714908223337839e-10,0.002821694994229375,4.5953422395332795e-06,0.9999301663464072
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,117,1.6834556209870183e-10,0.0027699431573666076,4.428324518190315e-06,0.9999345946709255
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,118,1.659992692450055e-10,0.0027313374599294287,4.305746406432645e-06,0.9999389004173319
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,119,1.6132535820599356e-10,0.002654433336415553,4.066692844236923e-06,0.9999429671101762
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,120,1.5564648693125875e-10,0.0025609936850643947,3.785425826898155e-06,0.9999467525360032
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,121,1.5349746508841722e-10,0.0025256338675889558,3.6816161881717015e-06,0.9999504341521913
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,122,1.5040628406915367e-10,0.002474771845414172,3.5348261473404442e-06,0.9999539689783385
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,123,1.460930522990784e-10,0.0024038023070508652,3.3349952601727685e-06,0.9999573039735987
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,124,1.4420841788770585e-10,0.002372792697252786,3.2495058250956383e-06,0.9999605534794238
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,125,1.3683501733014844e-10,0.0022514714092644835,2.925705434680238e-06,0.9999634791848585
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,126,1.3185786511373625e-10,0.0021695777819353596,2.7167406129972294e-06,0.9999661959254715
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,127,1.3006559719559826e-10,0.0021400879623397393,2.6433883647946284e-06,0.9999688393138363
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,128,1.2682975798424592e-10,0.0020868457469223295,2.513497298852797e-06,0.9999713528111353
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,129,1.2312051195025917e-10,0.002025814137043556,2.3686283374819696e-06,0.9999737214394726
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,130,1.2130993344227168e-10,0.001996023036603768,2.2994756989445204e-06,0.9999760209151716
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,131,1.1879600669228806e-10,0.00195465910569625,2.2051583426452743e-06,0.9999782260735143
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,132,1.1188661793571459e-10,0.0018409726273046461,1.9561060130916637e-06,0.9999801821795273
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,133,1.0525107761164364e-10,0.0017317920270740667,1.7309686306285657e-06,0.999981913148158
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,134,9.924002779124022e-11,0.001632886738980674,1.5388980516926995e-06,0.9999834520462096
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,135,9.74372965774119e-11,0.0016032247572327547,1.4834965718649346e-06,0.9999849355427815
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,136,9.50123246383213e-11,0.0015633244810047907,1.4105743532248222e-06,0.9999863461171347
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,137,9.306469684247197e-11,0.0015312783835671473,1.353337229992402e-06,0.9999876994543646
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,138,9.2451879037508e-11,0.0015211951329936802,1.3355728444509645e-06,0.9999890350272091
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,139,8.679798545857348e-11,0.0014281664624649817,1.1772139135631667e-06,0.9999902122411227
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,140,8.527845044822446e-11,0.001403164166284299,1.1363567504549268e-06,0.9999913485978732
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,141,8.143307865874287e-11,0.0013398927551284759,1.0361861986359827e-06,0.9999923847840718
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,142,7.902699545575155e-11,0.001300303272512516,9.7585892133526e-07,0.999993360642993
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,143,7.822423271496175e-11,0.0012870946845751883,9.561339060460714e-07,0.9999943167768991
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,144,7.301287974272935e-11,0.0012013475384900789,8.329809156635811e-07,0.9999951497578148
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,145,6.718191551409387e-11,0.0011054053629755937,7.052463712829059e-07,0.9999958550041861
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,146,6.61154120452001e-11,0.0010878572081615212,6.830327271451581e-07,0.9999965380369132
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,147,6.354987467398402e-11,0.0010456440806054662,6.310525009150992e-07,0.9999971690894142
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,148,5.903938590554115e-11,0.0009714288928406585,5.446528223789866e-07,0.9999977137422366
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,149,5.419557606267174e-11,0.0008917292692653448,4.589483038823572e-07,0.9999981726905404
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,150,4.7187056517471616e-11,0.0007764117015464217,3.479219830563518e-07,0.9999985206125235
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,151,4.4872127121830976e-11,0.0007383220557054337,3.146222337114312e-07,0.9999988352347572
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,152,4.179006372780415e-11,0.0006876100541389811,2.728865697784234e-07,0.9999991081213271
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,153,3.617782465047844e-11,0.0005952667631371703,2.045130352544269e-07,0.9999993126343624
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,154,3.448683207287023e-11,0.0005674433191383475,1.8584149908506706e-07,0.9999994984758614
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,155,3.244349372947917e-11,0.0005338224087211044,1.644717551076762e-07,0.9999996629476166
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,156,2.7591257817338043e-11,0.00045398414333883277,1.1895401196002319e-07,0.9999997819016285
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,157,2.0836987182238725e-11,0.00034284996495326643,6.784314066478547e-08,0.9999998497447693
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,158,1.854982083136153e-11,0.0003052171298230062,5.376696641014475e-08,0.9999999035117356
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,159,1.4653446445080825e-11,0.00024110652639950208,3.355178716628369e-08,0.9999999370635227
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,160,1.146517710296861e-11,0.0001886470214507015,2.0539867170825076e-08,0.9999999576033899
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,161,1.102882338750158e-11,0.00018146729557446637,1.9006163440429287e-08,0.9999999766095533
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,162,8.63487225639396e-12,0.00014207743300836113,1.165059027696095e-08,0.9999999882601435
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,163,5.489596493822571e-12,9.032534065764248e-05,4.708872615243062e-09,0.9999999929690162
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,164,4.89192039448098e-12,8.04912303843811e-05,3.739339161032703e-09,0.9999999967083554
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,165,2.9642125489137416e-12,4.87728940667285e-05,1.3729501801722646e-09,0.9999999980813055
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,166,2.6573571991690578e-12,4.372392297577523e-05,1.1034075896242038e-09,0.9999999991847132
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,167,2.0409809897983e-12,3.358212272737258e-05,6.508996148970003e-10,0.9999999998356128
basis-projected,inertial,all-cells,lat-lon-metres,500,500,168,168,1.0256893397045216e-12,1.687660270148768e-05,1.6438711700865032e-10,0.9999999999999999
basis-projected,inertial,ocean-land,row-column,50,50,168,1,1.4848693138612305e-07,1.0,0.6432821973895675,0.6432821973895675
basis-projected,inertial,ocean-land,row-column,50,50,168,2,7.33849023376581e-08,0.4942179197361764,0.1571225465510973,0.8004047439406649
basis-projected,inertial,ocean-land,row-column,50,50,168,3,5.585878848100892e-08,0.3761865637572819,0.09103493621234114,0.8914396801530059
basis-projected,inertial,ocean-land,row-column,50,50,168,4,3.828947879572114e-08,0.25786430117647047,0.04277440503165761,0.9342140851846635
basis-projected,inertial,ocean-land,row-column,50,50,168,5,2.8631241248988353e-08,0.1928199403254966,0.02391692936206174,0.9581310145467253
basis-projected,inertial,ocean-land,row-column,50,50,168,6,2.1719198696725374e-08,0.14627010265467144,0.013762985901425986,0.9718940004481512
basis-projected,inertial,ocean-land,row-column,50,50,168,7,1.73219699933408e-08,0.11665652883819806,0.008754263850848862,0.9806482642990001
basis-projected,inertial,ocean-land,row-column,50,50,168,8,1.270245266226363e-08,0.08554593016157344,0.004707607415972223,0.9853558717149723
basis-projected,inertial,ocean-land,row-column,50,50,168,9,1.2182614900345884e-08,0.08204503107863685,0.004330181501053312,0.9896860532160255
basis-projected,inertial,ocean-land,row-column,50,50,168,10,1.0259226418397578e-08,0.06909178014945738,0.003070819554519286,0.9927568727705447
basis-projected,inertial,ocean-land,row-column,50,50,168,11,8.850701446845491e-09,0.059605928711869385,0.0022854959219984977,0.9950423686925433
basis-projected,inertial,ocean-land,row-column,50,50,168,12,7.340062332589831e-09,0.049432379429425,0.0015718987337747794,0.9966142674263181
basis-projected,inertial,ocean-land,row-column,50,50,168,13,5.6961010775073264e-09,0.03836095893648227,0.000946630389933832,0.9975608978162519
basis-projected,inertial,ocean-land,row-column,50,50,168,14,5.493983137085252e-09,0.03699977557485369,0.0008806426449748241,0.9984415404612268
basis-projected,inertial,ocean-land,row-column,50,50,168,15,4.494825857130597e-09,0.030270851550176652,0.0005894552080161261,0.9990309956692429
basis-projected,inertial,ocean-land,row-column,50,50,168,16,2.8944516689982147e-09,0.019492972492451396,0.00024443178117700566,0.9992754274504199
basis-projected,inertial,ocean-land,row-column,50,50,168,17,2.7380734032011125e-09,0.01843982751640998,0.00021873346937005436,0.9994941609197898
basis-projected,inertial,ocean-land,row-column,50,50,168,18,2.3513293473784882e-09,0.01583526122756304,0.00016130654785433504,0.9996554674676442
basis-projected,inertial,ocean-land,row-column,50,50,168,19,2.0193155952133e-09,0.013599281609250204,0.00011896890568010377,0.9997744363733243
basis-projected,inertial,ocean-land,row-column,50,50,168,20,1.5288883114451482e-09,0.010296450315007531,6.81987773738473e-05,0.9998426351506983
basis-projected,inertial,ocean-land,row-column,50,50,168,21,1.3795477206732887e-09,0.009290701261014915,5.55262730082145e-05,0.9998981614237064
basis-projected,inertial,ocean-land,row-column,50,50,168,22,1.1747578222605454e-09,0.007911523332687938,4.026444888413171e-05,0.9999384258725905
basis-projected,inertial,ocean-land,row-column,50,50,168,23,7.786039790626024e-10,0.005243585895367,1.7687168197767124e-05,0.9999561130407884
basis-projected,inertial,ocean-land,row-column,50,50,168,24,6.516158443237859e-10,0.004388371678510443,1.2388203753346725e-05,0.9999685012445417
basis-projected,inertial,ocean-land,row-column,50,50,168,25,6.419682249789331e-10,0.00432339882699555,1.2024087650095886e-05,0.9999805253321917
basis-projected,inertial,ocean-land,row-column,50,50,168,26,4.859271630563397e-10,0.0032725247839673,6.889178240794057e-06,0.9999874145104325
basis-projected,inertial,ocean-land,row-column,50,50,168,27,4.407277170304376e-10,0.0029681246215828667,5.667164195963846e-06,0.9999930816746285
basis-projected,inertial,ocean-land,row-column,50,50,168,28,2.954270127020871e-10,0.001989582584435417,2.546393248278778e-06,0.9999956280678768
basis-projected,inertial,ocean-land,row-column,50,50,168,29,2.2913494395798183e-10,0.0015431320576094537,1.5318199442452538e-06,0.9999971598878211
basis-projected,inertial,ocean-land,row-column,50,50,168,30,1.6157204134354755e-10,0.0010881229737544928,7.616535876503565e-07,0.9999979215414087
basis-projected,inertial,ocean-land,row-column,50,50,168,31,1.2989917416860775e-10,0.0008748189012730016,4.923090826966185e-07,0.9999984138504914
basis-projected,inertial,ocean-land,row-column,50,50,168,32,1.0665189036995258e-10,0.0007182577575976482,3.318655586808615e-07,0.9999987457160501
basis-projected,inertial,ocean-land,row-column,50,50,168,33,9.316164116463527e-11,0.0006274063333047083,2.532207724621303e-07,0.9999989989368224
basis-projected,inertial,ocean-land,row-column,50,50,168,34,8.90745053133917e-11,0.0005998811106262529,2.3148982485172597e-07,0.9999992304266472
basis-projected,inertial,ocean-land,row-column,50,50,168,35,7.926256834333791e-11,0.0005338016457301875,1.8329952916943835e-07,0.9999994137261764
basis-projected,inertial,ocean-land,row-column,50,50,168,36,7.361989875827354e-11,0.000495800526491005,1.581304474538553e-07,0.9999995718566238
basis-projected,inertial,ocean-land,row-column,50,50,168,37,6.884442441781311e-11,0.00046363961983153366,1.3828103285062347e-07,0.9999997101376568
basis-projected,inertial,ocean-land,row-column,50,50,168,38,5.69107706015156e-11,0.00038327124192179404,9.449612516675047e-08,0.9999998046337819
basis-projected,inertial,ocean-land,row-column,50,50,168,39,4.6245317912889306e-11,0.0003114436905739113,6.239655420095197e-08,0.9999998670303362
basis-projected,inertial,ocean-land,row-column,50,50,168,40,4.164327086122094e-11,0.00028045074723062624,5.059583126758972e-08,0.9999999176261675
basis-projected,inertial,ocean-land,row-column,50,50,168,41,3.6485505003674586e-11,0.00024571526034704197,3.88387989811832e-08,0.9999999564649664
basis-projected,inertial,ocean-land,row-column,50,50,168,42,2.335039569779624e-11,0.0001572555610101218,1.5907925821457272e-08,0.9999999723728923
basis-projected,inertial,ocean-land,row-column,50,50,168,43,1.9454017658821748e-11,0.00013101501578097693,1.1041896693206146e-08,0.9999999834147889
basis-projected,inertial,ocean-land,row-column,50,50,168,44,1.8205369165316866e-11,0.000122605868377574,9.669945978984166e-09,0.9999999930847349
basis-projected,inertial,ocean-land,row-column,50,50,168,45,1.2204887128092466e-11,8.219502561040252e-05,4.346028829004513e-09,0.9999999974307636
basis-projected,inertial,ocean-land,row-column,50,50,168,46,7.86896016572676e-12,5.2994294462618e-05,1.806590664721977e-09,0.9999999992373543
basis-projected,inertial,ocean-land,row-column,50,50,168,47,4.199496552624287e-12,2.8281926991298534e-05,5.145404550520366e-10,0.9999999997518948
basis-projected,inertial,ocean-land,row-column,50,50,168,48,2.560404467258065e-12,1.7243298405837682e-05,1.9126795769186747e-10,0.9999999999431628
basis-projected,inertial,ocean-land,row-column,50,50,168,49,1.2100992075264651e-12,8.149533404928023e-06,4.272351941361609e-11,0.9999999999858864
basis-projected,inertial,ocean-land,row-column,50,50,168,50,6.954861974271278e-13,4.683820932487295e-06,1.4112439689963111e-11,0.9999999999999987
basis-projected,inertial,ocean-land,row-column,50,50,168,51,1.9084368793569984e-15,1.285255787524041e-08,1.0626265654233406e-16,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,52,1.589076586997465e-15,1.07017942398261e-08,7.367408078436046e-17,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,53,1.3112230815079112e-15,8.830562186635991e-09,5.0162392167958484e-17,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,54,1.1729208434570876e-15,7.899152016328245e-09,4.0138623615416366e-17,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,55,1.1014179919781904e-15,7.41760895518866e-09,3.539398000030981e-17,0.9999999999999989
basis-projected,inertial,ocean-land,row-column,50,50,168,56,1.0663376113759954e-15,7.181356644802013e-09,3.317527438690943e-17,0.9999999999999989
